tweet_id,sentiment,author,content
1957074214,worry,nurulz,is feeling so giddy and wanna go home.
1957074977,worry,thewebguyuk,Up and packing. Its the last day of youth camp
1957075229,worry,Chassidy72,Somebody please save the polar bears!
1957075268,happiness,mrs_mcsupergirl,@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol
1957075457,worry,ljslover,It has come to my attention from a 16yo friend that I've recently gained a TON of weight. He didn't know it was me.
1957075557,worry,Dreamofdragons,guess im staying home tonight...no movie-ing for me
1957076048,sadness,hakeem,went to the cd store to search for the cd. But
1957076214,worry,passionsista,@BuzzEdition reminds me of the weather a month ago it was horrible  I hope all is well hugs
1957076433,sadness,sayble,I miss my mom..  &quot;May angels lead you in&quot;
1957076450,love,brockm,there's really no android twitter app of Tweetie's calibre
1957076577,hate,benfulghum,on jacksonville beach walking in the cold Ass water   but have to work in the morning   ily &lt;('-')&gt;
1957077552,sadness,krzy415,@chocolovere i feel the same way every day
1957077564,sadness,M_R_Barlow,Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh.
1957078157,sadness,LoveRichele,Sleppytime. Really missing my godfather right now. Love you Wayne
1957078740,sadness,KayLove254,So have a headache right now and it sucks
1957079130,worry,AmGies,@JayDz hope ya sleepin well  guys still here
1957079355,happiness,drugunter,"i should be finished.... but i'm not.  color drawing, here i come."
1957079403,sadness,XonneL,"@jwray12 Lakers, baby Lakers!! I'll miss the game tmwr. I have to work  you'll have to keep me posted please"
1957079496,sadness,joanneliyeng,"comfort food of the day: pan mee. though, it didnt taste any good.."
1957079533,worry,hot_firekitty,damn being drunk and hot sucks
1957079568,sadness,moniquemiranda,misses my baby.
1957079622,worry,KevinAbbeyTech,is not sleeping because he has paperwork to do.
1957079972,worry,mauramora,Showered in ice-cold water. Sweating now. Means one thing: I'm sick
1957080150,worry,drdre07,"midnight cry.. wish the person I wanted, wanted me right now"
1957080579,sadness,btiggs,I'm poorly and can't sleep
1957080963,worry,violetscream,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.
1957081280,worry,Toxiferous,"@RoasterBoy And these poor, unfortunate souls don't appear to have any pants at all...  ? http://blip.fm/~78qvz"
1957081795,worry,katcal,@damohopo @StephanieEllen If I told you how often I wash my hair you would never speak to me again
1957082086,worry,drinkupgorgeous,"Looks like another sleepless night dedicated to homework. Sorry in advance, Ms. Chapman."
1957082503,worry,teenicky,@jessicaduncan http://twitpic.com/662vk -  WHY DO U LOT MOCK ME!!!
1957082536,worry,soulpoet101,didnt say goodnight to you
1957082538,hate,sin__,@abguerraartist  I am not a pussy! damnit!  [sending you an e-mail right now btw]
1957082926,sadness,ScottFerrante,has work tom.
1957083084,love,synerje,"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now"
1957083616,sadness,Mayceej,today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm
1957083910,worry,goyuuki,@Syo_of_the_dead I met a stranger just 10 min ago. He was stalking me at the store
1957084166,sadness,SteeleKarma,Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.
1957084446,sadness,megan901,@nickkk_ that sucks!
1957084638,sadness,Sweta,Having Fever  dont feel to work
1957084742,worry,dsd721,"Taking Horse Pills, hoping I can get some sleep tonight"
1957084945,sadness,TinaBinaTooReal,missing @MeLDiBiAsE...6 days can't pass quick enough
1957085151,hate,josh_kim,@juliaiiivir Hey! That's my school! I hate that place.
1957085211,sadness,d3signar,"Working from home today, my back is killing me  Doctor and then physio after later today."
1957086137,happiness,destinyhope92,"@ddlovato demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!"
1957086444,worry,steveapple,"Looks like it's going to be too nice to work today, how annoying as I have no choice"
1957087059,worry,AbiCorker,is desperatly hoping my dad takes me to vanessa's game
1957087780,worry,imma_winner_bby,@pb_and_jay hi!  Fuck your job!
1957087793,sadness,Quastbabynumbr5,Missing you all deeply
1957088179,happiness,Halo3Junkie,"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot"
1957088224,sadness,shen_nanigans,"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you."
1957088574,worry,Chassidy7,Somebody please save the polar bears!
1957088900,worry,TriciaRuiiiz,"My nose is runny, my head is pounding, and teeth hurt like a bitch. MAN. @-) I feel awful.  =(("
1957089208,sadness,Dannnielleuhh,I don't want her to leave..
1957089465,happiness,allanmoran,"good lord, just seen the agency work for our upcoming Open Day. Money for Jam"
1957090025,worry,kathleenkane,At the Grove for 'Drag Me to Hell.' I hope that it doesn't suck.
1957090285,worry,ily_cutebutt,@NOLAevol so i feel like shit for saying HAPPY BELATED BIRFDAYY.. i'm only a month late
1957090408,sadness,divinedreams4me,"@KaliyahPjones lmao...thats sad, kinda discourages me 4rom goin if the shit's wack"
1957090496,sadness,BossTycoonLZ,@WillyNorthpole I wish I was there
1957090643,sadness,synerje,"I miss my little Batty, she was only 3 months old when she got sick, she was always so fun and full of life &lt;3 Even at the very end..."
1957091327,sadness,WeeWifie1981,morning again! I hate mornings. So offensive!
1957091372,sadness,ambieshell,bed bed bed @samuelasanders do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day
1957092017,sadness,Tinatru,@brianshead waah. We're no longer your peeps.
1957092623,sadness,drewcuano,@angelica_yo LOL wow dawg doesn't sound like you're playing!  I feel bad now haha
1957093069,happiness,StoneFoxapparel,My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes.
1957093185,worry,jesshui,hoping i didn't fail english. that would just be sad
1957093471,worry,linercare,Know what would be great? For my shoulder to stop hurting so I can sleep normal again.  I just want/need a few solid hours of good sleep.
1957093920,sadness,ebelow,@MariusLT I'm sorry about your bad driving experiences.
1957094323,sadness,VdChiongbian,Already misses @CMontecillo
1957094812,hate,vyvien,"plan may changes , nooooooo"
1957094989,hate,tonydeanxo,my sister is a douchebag
1957096302,worry,purplelaptopgrl,I knew I should've worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat
1957096324,sadness,ether_radio,Gutted that the bathroom still isn't free- early work isn't going to happen  . And I need the loo!
1957097210,worry,shyninjahinata,@laurelexmachina awww I wish I could have been there  I'm stuck here about to jab out my eyes with knitting needles
1957098732,worry,ThatWhisperKiss,"finished sewing for the night, uploading pictures from slidebar and beach. i cant believe i am having difficulties with twitter!"
1957098844,sadness,YoCorina,thank you @ddlovato (: cant wait!!!! ummm btw ima crash still sick
1957098983,sadness,joseaqui,"First my work computer, now my home laptop is fucked."
1957099112,worry,oOoshecutee,#liesgirlstell  a guy calls her phone to see if the number is real ) ohh my phone isn't working . try tomorrow .
1957099375,worry,xntrek,#beer #friday #melbourne #cbd #mtub #mini #cmon Thirsty and lonely ... you buggers are making me feel like a scotty no mates
1957099717,worry,BoothFactor2,@debbylovespr I know. We came back from 22 down in the 1st just to lose the lead in the last 6 minutes.
1957099719,worry,Lia_arch_angel,gosh... summer vacation is almost over here at the philippines.. kinda sad..  i wonder what section will i be in?
1957099758,worry,JayhawkSteph07,I'm bummed that I can't wear my sweet Nike kicks to work.
1957100044,worry,deviantweapon,@Pickleybaby - your twitter is broken
1957100428,sadness,Frontieruk,@joek949 It's depressing I'm stuck inside all day
1957100610,worry,soumyatilak,@rachelasha I even saw the news feeds of the archie website. But can't believe he'd choose veronica. I'm disappointed
1957100791,sadness,truebluboy,i hate being sick. i miss @cynthiasheree @lucyowns and @larilync
1957101953,happiness,_SarahF_,Getting ready for school - second maths test today  also its my last day of 3rd year!! Next week i will officially be in 4th year
1957102054,sadness,oceane23,"Woke Up,I Wanna Stay In My bed"
1957102266,worry,name_me_aly,depressed that i wasn't included in the morcom gardens quiz on facebook
1957102331,worry,harempriestess,"@dravenreborn yeah, its still totally in the high 60s here. soooo notlooking forward to aug and sept up here"
1957102464,sadness,rscholar,Upsidedown tomato plants died!
1957102785,worry,TezG,@ashleypratt Oh come on!!! You get next week off and I get next week full of exams!
1957103680,worry,arielol,"@vocabularies i know, don't tell anyone  i dont know if my dad told the famz yet. i think i'm taking it online."
1957103831,sadness,Nicolee09x,@ddlovato Caan't Iht Be Earlier? ICant Wait That Long.  Ahar. (:
1957103842,happiness,triciaruth,"Friday yay!! And a bonus, don't have to drive to Wales tonight.  Athough will miss kitten cuddles and going for a ride"
1957103882,worry,moonblessed,My children have promised me birthday brekkie in bed. There's a problem with that in that there's bugger all food in the house
1957104001,worry,missbossy,@RDeRozario woops! I only just realized my DMs to you are not going through
1957104948,sadness,FMillan,@prncsztalia why do you hate me!?
1957105472,hate,hiracdelest,time for tv in bed.Then spending all day catching up on studying  i hate online summer classes
1957105755,sadness,keymistress,http://twitpic.com/663vr - Wanted to visit the animals but we were too late
1957106132,worry,mandalynsupra,@prime8507 PC I agree...  We have a problem. We must stop spending and only work!!!
1957106328,sadness,alyssainescruz,#jonaswebcast i just missed it!!!!
1957106609,hate,Anne_A4L,Dang it! I REALLY look like crap!! Sigh only had 35mins to shower and 10mins to get ready
1957106916,sadness,jessywuv,So exhausted..can't sleep. I don't like these nights
1957107095,sadness,ver0nica,i'm gonna miss all the live Comet action tomorrow! i have to go take care of my cousins and they don't have access to the interwebz
1957108151,sadness,Super_Stevie,@NothinButSin sorry to hear that.
1957108253,worry,CaitlinnnWright,"Morning ;Sports day today, and I have to do the three-legged race with @Weefeetfrankie  ; Mr Pettigrew said I'm not aloud to trip her up"
1957109281,sadness,Kuteywithabooty,Just found out I can't drink at this bar! Booo missing e1 at palomino's! No cheers sad face
1957109545,worry,RobertAlbrecht,Cannot sleep. 2+ hours of tossing and turning.
1957109983,worry,Kurty4lyf,Omg going to die of swine flu when I go to Melbourne
1957111072,sadness,awesomeness31,finished a whole box of ice cream
1957111418,worry,andrewbarnett,@crispynoodles plus I just deposited tax return cheque but for first time in 7+ years it didn't clear immediately
1957111643,love,georginaluxford,Photo: martwo: OMG i love you!!!! i accadentally deleted this photo  yay hes SO beautiful http://tumblr.com/xvd1wankt
1957111702,worry,ChelseyChapman,@AshleighRyder I knooww  &amp; my hot water bottle iss in whangamata without me. ahhhhh
1957112843,happiness,Cecekc,"Ok, other then my shoe, the club is cool. Its fun, and its poppin except 4 the ppl tryna dance wit me"
1957112874,worry,VivaLaLaurennn,Holy crap! It's raining in LA and I don't have a jacket!  oh no.
1957113231,worry,sdrotar,"Wish I could attend E3 this year. But these small events like the NBA and Stanley Cup Finals keep getting in the way.   Work, work, work."
